run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 31,response_type,response_value,unanswered,Unnamed: 30
4.0,64.99,veridical,fps_60/1592804.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.419999999999995,,0.0,6.0,6.0,6.0,,,,,108.68611449981108,114.54908609995618,114.54908609995618,117.63010800001211,117.63010800001211,120.6290000998415,120.6290000998415,['1'],[0.6357665001414716],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,Hit,1,,
4.0,73.26,scrambled,fps_60/1159777.bmp_pp56_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.2700000000000102,,0.0,7.0,7.0,7.0,,,,,120.6290000998415,123.30045249988324,123.30045249988324,126.4214420998469,126.4214420998469,129.42236869991757,129.42236869991757,['2'],[1.0358936998527497],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,Correct Reject,2,,
4.0,82.26,veridical,fps_60/1159318.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.0,,0.0,8.0,8.0,8.0,,,,,129.42236869991757,132.80722719989717,132.80722719989717,135.94559719995596,135.94559719995596,138.9526672998909,138.9526672998909,['1'],[0.6462444001808763],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,Hit,1,,
4.0,93.48,scrambled,fps_60/1592568.bmp_pp81_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,5.219999999999999,,0.0,9.0,9.0,9.0,,,,,138.9526672998909,144.62578949984163,144.62578949984163,147.71022149990313,147.71022149990313,,,['1'],[0.7367907001171261],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,False Alarm,1,,
4.0,104.93,scrambled,fps_60/1159497.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.450000000000003,,0.0,10.0,10.0,10.0,,,,,150.7242699000053,156.60121160000563,156.60121160000563,159.6854830000084,159.6854830000084,162.68615669989958,162.68615669989958,,,,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,,,,
4.0,115.01,veridical,fps_60/1592372.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.079999999999998,,0.0,11.0,11.0,11.0,,,,,162.68615669989958,167.16824439982884,167.16824439982884,170.25788709986955,170.25788709986955,173.26933909999207,173.26933909999207,['2'],[1.4449622998945415],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,Miss,2,,
4.0,126.17,veridical,fps_60/1592568.bmp_pp81_L1_V1_veridical_freeview_isoFalse_fps60.mp4,5.159999999999997,,0.0,12.0,12.0,12.0,,,,,173.26933909999207,178.88844849984162,178.88844849984162,181.94771229987964,181.94771229987964,184.9572999000084,184.9572999000084,['1'],[0.3309065999928862],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,Hit,1,,
4.0,136.27,veridical,fps_60/1593102.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.1000000000000085,,0.0,13.0,13.0,13.0,,,,,184.9572999000084,189.4151858999394,189.4151858999394,192.5147855998948,192.5147855998948,195.5147152999416,195.5147152999416,['1'],[0.8030304000712931],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,Hit,1,,
4.0,147.81,veridical,fps_60/1159497.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.539999999999992,,0.0,14.0,14.0,14.0,,,,,195.5147152999416,201.4887158998754,201.4887158998754,204.57121789990924,204.57121789990924,207.57862529996785,207.57862529996785,['1'],[0.5195153998211026],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,Hit,1,,
4.0,156.79,veridical,fps_60/1592727.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.9799999999999898,,0.0,15.0,15.0,15.0,,,,,207.57862529996785,210.9391037998721,210.9391037998721,214.04350099992007,214.04350099992007,217.05265169986524,217.05265169986524,['2'],[1.5166416999418288],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,Miss,2,,
4.0,164.95,scrambled,fps_60/1159482.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.1599999999999966,,0.0,16.0,16.0,16.0,,,,,217.05265169986524,219.55979099986143,219.55979099986143,222.6450261999853,222.6450261999853,225.65281370002776,225.65281370002776,['1'],[0.6677945998962969],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,False Alarm,1,,
4.0,173.04,scrambled,fps_60/1592372.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0900000000000034,,0.0,17.0,17.0,17.0,,,,,225.65281370002776,228.09218459995463,228.09218459995463,231.19200509996156,231.19200509996156,234.19878879981115,234.19878879981115,['1'],[0.7046137000434101],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,False Alarm,1,,
4.0,181.66,scrambled,fps_60/1593102.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6200000000000045,,0.0,18.0,18.0,18.0,,,,,234.19878879981115,237.09792289999316,237.09792289999316,240.2019865999464,240.2019865999464,243.2053239999805,243.2053239999805,['1'],[0.5844407000113279],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,False Alarm,1,,
4.0,190.0,scrambled,fps_60/1592727.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.3400000000000034,,0.0,19.0,19.0,19.0,,,,,243.2053239999805,245.81160639994775,245.81160639994775,248.93667119997556,248.93667119997556,251.93591929995452,251.93591929995452,['1'],[2.74970840010792],,,subject_4c,4.0,2023-08-24_13h35.26.192,run_1,2023.1.2,60.06687845425641,,False Alarm,1,,
5.0,10.0,scrambled,fps_60/497926.bmp_pp65_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,33.52243430004455,43.94562899996527,43.94562899996527,47.03022200008854,47.03022200008854,,,['1'],[0.5662481999024749],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,False Alarm,1,,
5.0,18.08,veridical,fps_60/1159775.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.0799999999999983,,0.0,1.0,1.0,1.0,,,,,50.04294229997322,52.50309860007837,52.50309860007837,55.62447710009292,55.62447710009292,58.62746610003524,58.62746610003524,['1'],[1.0801766000222415],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Hit,1,,
5.0,28.72,veridical,fps_60/713089.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.640000000000001,,0.0,2.0,2.0,2.0,,,,,58.62746610003524,63.70507750008255,63.70507750008255,66.81893320009112,66.81893320009112,69.82078359997831,69.82078359997831,['1'],[1.0183983999304473],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Hit,1,,
5.0,43.9,scrambled,fps_60/285933.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,9.18,,0.0,3.0,3.0,3.0,,,,,69.82078359997831,79.41538979997858,79.41538979997858,82.51753930002451,82.51753930002451,,,['1'],[0.8883597999811172],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,False Alarm,1,,
5.0,52.16,veridical,fps_60/286001.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.259999999999998,,0.0,4.0,4.0,4.0,,,,,85.52903899992816,88.18848720006645,88.18848720006645,91.29297269997188,91.29297269997188,94.29332550009713,94.29332550009713,['1'],[0.7019056999124587],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Hit,1,,
5.0,61.44,scrambled,fps_60/1159956.bmp_pp73_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.280000000000001,,0.0,5.0,5.0,5.0,,,,,94.29332550009713,97.98237379989588,97.98237379989588,101.08584420010448,101.08584420010448,104.0967502000276,104.0967502000276,['2'],[1.8722663999069482],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Correct Reject,2,,
5.0,70.46,veridical,fps_60/498151.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.019999999999996,,0.0,6.0,6.0,6.0,,,,,104.0967502000276,107.50310739991257,107.50310739991257,110.60704790009186,110.60704790009186,113.6167633999139,113.6167633999139,['2'],[1.5735154000576586],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Miss,2,,
5.0,79.02,veridical,fps_60/497926.bmp_pp65_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.5600000000000023,,0.0,7.0,7.0,7.0,,,,,113.6167633999139,116.52333469991572,116.52333469991572,119.6299709000159,119.6299709000159,,,['1'],[0.5492728999815881],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Hit,1,,
5.0,87.02,scrambled,fps_60/1159606.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0,,0.0,8.0,8.0,8.0,,,,,122.64437539991924,125.00681390007958,125.00681390007958,128.0960707999766,128.0960707999766,131.10083770006895,131.10083770006895,,,,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,,,,
5.0,96.61,scrambled,fps_60/713089.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.5900000000000034,,0.0,9.0,9.0,9.0,,,,,131.10083770006895,135.09098850004375,135.09098850004375,138.1814629000146,138.1814629000146,,,['2'],[0.9769673999398947],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Correct Reject,2,,
5.0,106.23,veridical,fps_60/285933.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.620000000000005,,0.0,10.0,10.0,10.0,,,,,141.19546910002828,145.2482187000569,145.2482187000569,148.3297335000243,148.3297335000243,,,['2'],[0.9876959999091923],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Miss,2,,
5.0,114.99,veridical,fps_60/1591932.bmp_pp76_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.759999999999991,,0.0,11.0,11.0,11.0,,,,,151.34262540005147,154.4987488000188,154.4987488000188,157.62337459996343,157.62337459996343,,,,,,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,,,,
5.0,123.58,scrambled,fps_60/286001.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5900000000000034,,0.0,12.0,12.0,12.0,,,,,160.63767240010202,163.62514630006626,163.62514630006626,166.71028360002674,166.71028360002674,169.71064010006376,169.71064010006376,['1'],[1.2602242000866681],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,False Alarm,1,,
5.0,133.47,veridical,fps_60/1159606.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.890000000000001,,0.0,13.0,13.0,13.0,,,,,169.71064010006376,174.02564839995466,174.02564839995466,177.10567969991826,177.10567969991826,180.11004430009052,180.11004430009052,['1'],[0.4370411999989301],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Hit,1,,
5.0,141.64,veridical,fps_60/1159956.bmp_pp73_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999875,,0.0,14.0,14.0,14.0,,,,,180.11004430009052,182.65913429996,182.65913429996,185.7660364001058,185.7660364001058,188.7757866000757,188.7757866000757,['1'],[0.8214051998220384],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Hit,1,,
5.0,150.19,scrambled,fps_60/498151.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.550000000000012,,0.0,15.0,15.0,15.0,,,,,188.7757866000757,191.6532515999861,191.6532515999861,194.76154479989785,194.76154479989785,197.7611022000201,197.7611022000201,['2'],[1.2112906000111252],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Correct Reject,2,,
5.0,158.69,scrambled,fps_60/1159775.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5,,0.0,16.0,16.0,16.0,,,,,197.7611022000201,200.6283096999396,200.6283096999396,203.75042599998412,203.75042599998412,206.75594720011577,206.75594720011577,['1'],[0.7199713999871165],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,False Alarm,1,,
5.0,168.37,veridical,fps_60/1592201.bmp_pp100_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.680000000000007,,0.0,17.0,17.0,17.0,,,,,206.75594720011577,210.8541248999536,210.8541248999536,213.9397732000798,213.9397732000798,,,['1'],[0.8318272999022156],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,Hit,1,,
5.0,177.31,scrambled,fps_60/1591932.bmp_pp76_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9399999999999977,,0.0,18.0,18.0,18.0,,,,,216.9548861000221,220.2402003998868,220.2402003998868,223.34615839994512,223.34615839994512,226.3529988999944,226.3529988999944,,,,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,,,,
5.0,188.96,scrambled,fps_60/1592201.bmp_pp100_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.650000000000006,,0.0,19.0,19.0,19.0,,,,,226.3529988999944,232.34271440003067,232.34271440003067,235.4127307999879,235.4127307999879,238.41727089998312,238.41727089998312,['1'],[1.0718847999814898],,,subject_4c,5.0,2023-08-24_13h39.59.176,run_1,2023.1.2,60.07644120241617,,False Alarm,1,,
6.0,10.0,veridical,fps_60/1159329.bmp_pp95_L2_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,31.85968969995156,42.25070289988071,42.25070289988071,45.33953979983926,45.33953979983926,48.349675399949774,48.349675399949774,['1'],[0.44537780014798045],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Hit,1,,
6.0,21.84,scrambled,fps_60/713274.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.84,,0.0,1.0,1.0,1.0,,,,,48.349675399949774,54.59537700004876,54.59537700004876,57.64946069987491,57.64946069987491,,,['1'],[0.3661343001294881],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,False Alarm,1,,
6.0,29.93,veridical,fps_60/1159813.bmp_pp88_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.09,,0.0,2.0,2.0,2.0,,,,,60.662359699839726,63.1082525998354,63.1082525998354,66.23037540004589,66.23037540004589,,,['1'],[0.8053651999216527],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Hit,1,,
6.0,43.81,scrambled,fps_60/1592747.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,7.880000000000003,,0.0,3.0,3.0,3.0,,,,,69.24526289990172,77.54213089984842,77.54213089984842,80.62958989990875,80.62958989990875,,,['1'],[1.270758300088346],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,False Alarm,1,,
6.0,52.41,veridical,fps_60/1591977.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.5999999999999943,,0.0,4.0,4.0,4.0,,,,,83.64239609986544,86.60239030001685,86.60239030001685,89.73978479998186,89.73978479998186,,,['2'],[1.0199732000473887],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Miss,2,,
6.0,61.04,veridical,fps_60/1160168.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.6300000000000026,,0.0,5.0,5.0,5.0,,,,,92.7541887999978,95.80011529987678,95.80011529987678,98.90834009996615,98.90834009996615,101.90871069999412,101.90871069999412,['2'],[0.7179294000379741],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Miss,2,,
6.0,69.21,veridical,fps_60/1592303.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999946,,0.0,6.0,6.0,6.0,,,,,101.90871069999412,104.44041129993276,104.44041129993276,107.54778809985146,107.54778809985146,,,['1'],[0.5019602999091148],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Hit,1,,
6.0,77.65,veridical,fps_60/1592747.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.440000000000012,,0.0,7.0,7.0,7.0,,,,,110.5587628998328,113.37278359988704,113.37278359988704,116.49302769987844,116.49302769987844,119.49198889988476,119.49198889988476,['1'],[0.5163201000541449],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Hit,1,,
6.0,86.58,veridical,fps_60/1159440.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.9299999999999926,,0.0,8.0,8.0,8.0,,,,,119.49198889988476,122.84128930000588,122.84128930000588,125.9645445998758,125.9645445998758,,,['1'],[2.3115129999350756],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Hit,1,,
6.0,96.2,scrambled,fps_60/150474.bmp_pp57_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.620000000000005,,0.0,9.0,9.0,9.0,,,,,128.97530519985594,133.01950130006298,133.01950130006298,136.10632939985953,136.10632939985953,,,['1'],[0.3887697998434305],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,False Alarm,1,,
6.0,106.26,scrambled,fps_60/1160168.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.060000000000002,,0.0,10.0,10.0,10.0,,,,,139.12015790003352,143.61101499991491,143.61101499991491,146.71626579994336,146.71626579994336,149.7205936999526,149.7205936999526,['2'],[1.330353100085631],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Correct Reject,2,,
6.0,115.03,veridical,fps_60/285993.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.769999999999996,,0.0,11.0,11.0,11.0,,,,,149.7205936999526,152.90221780003048,152.90221780003048,156.00604430004023,156.00604430004023,,,['1'],[1.3888264999259263],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Hit,1,,
6.0,129.34,scrambled,fps_60/1592303.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,8.310000000000002,,0.0,12.0,12.0,12.0,,,,,159.0197421000339,167.76851490000263,167.76851490000263,170.81823530001566,170.81823530001566,173.82442869991064,173.82442869991064,['1'],[0.5788270998746157],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,False Alarm,1,,
6.0,137.36,scrambled,fps_60/285993.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,,0.0,13.0,13.0,13.0,,,,,173.82442869991064,176.2079843999818,176.2079843999818,179.3133181000594,179.3133181000594,,,['1'],[0.6346058999188244],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,False Alarm,1,,
6.0,145.43,scrambled,fps_60/1159813.bmp_pp88_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.069999999999993,,0.0,14.0,14.0,14.0,,,,,182.32535069994628,184.7327872000169,184.7327872000169,187.83540229988284,187.83540229988284,190.8378822000232,190.8378822000232,['1'],[0.4344094998668879],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,False Alarm,1,,
6.0,155.23,scrambled,fps_60/1591977.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.799999999999983,,0.0,15.0,15.0,15.0,,,,,190.8378822000232,195.0461919999216,195.0461919999216,198.13281029998325,198.13281029998325,201.13614950003105,201.13614950003105,['2'],[0.7220716001465917],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Correct Reject,2,,
6.0,165.81,scrambled,fps_60/1159329.bmp_pp95_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.5800000000000125,,0.0,16.0,16.0,16.0,,,,,201.13614950003105,206.1488459999673,206.1488459999673,209.21879799989983,209.21879799989983,212.22975050006065,212.22975050006065,['1'],[0.3517733998596668],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,False Alarm,1,,
6.0,174.16,veridical,fps_60/150474.bmp_pp57_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.3499999999999943,,0.0,17.0,17.0,17.0,,,,,212.22975050006065,214.94467670004812,214.94467670004812,218.0687375999987,218.0687375999987,221.07659469987263,221.07659469987263,['1'],[0.5791939001064748],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Hit,1,,
6.0,183.28,scrambled,fps_60/1159440.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1200000000000045,,0.0,18.0,18.0,18.0,,,,,221.07659469987263,224.55876269983128,224.55876269983128,227.6802980999928,227.6802980999928,,,['2'],[1.1851305000018328],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Correct Reject,2,,
6.0,191.93,veridical,fps_60/713274.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6500000000000057,,0.0,19.0,19.0,19.0,,,,,230.69416780001484,233.64507129997943,233.64507129997943,236.7484836999793,236.7484836999793,239.76078390004116,239.76078390004116,['1'],[0.3503690001089126],,,subject_4c,6.0,2023-08-24_13h44.10.375,run_1,2023.1.2,60.01666061211096,,Hit,1,,
4.0,10.0,scrambled,fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,38.3460168000311,48.71924920007591,48.71924920007591,51.8011286000256,51.8011286000256,54.812956900103,54.812956900103,['2'],[0.5345081000123173],,,sub_1,4.0,2023-08-18_12h12.14.690,run_1,2023.1.2,60.0434714548476,,Correct Reject,2,,
4.0,19.59,scrambled,fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.59,,0.0,1.0,1.0,1.0,,,,,54.812956900103,58.8468735000351,58.8468735000351,61.9583430000348,61.9583430000348,64.9661093000323,64.9661093000323,['2'],[0.9391924000810832],,,sub_1,4.0,2023-08-18_12h12.14.690,run_1,2023.1.2,60.0434714548476,,Correct Reject,2,,
4.0,28.07,scrambled,fps_60/1159318.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.48,,0.0,2.0,2.0,2.0,,,,,64.9661093000323,67.8430641000159,67.8430641000159,70.9641139000887,70.9641139000887,,,['2'],[0.8845264000119641],,,sub_1,4.0,2023-08-18_12h12.14.690,run_1,2023.1.2,60.0434714548476,,Correct Reject,2,,
4.0,36.17,veridical,fps_60/1159482.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1,,0.0,3.0,3.0,3.0,,,,,73.9794848000165,76.4807463000761,76.4807463000761,79.5755642000586,79.5755642000586,82.5869964000303,82.5869964000303,['1'],[0.8091632999712601],,,sub_1,4.0,2023-08-18_12h12.14.690,run_1,2023.1.2,60.0434714548476,,Hit,1,,
4.0,44.9,veridical,fps_60/1591975.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.73,,0.0,4.0,4.0,4.0,,,,,82.5869964000303,85.676692100009,85.676692100009,88.7811535000801,88.7811535000801,,,['1'],[0.8701184000819921],,,sub_1,4.0,2023-08-18_12h12.14.690,run_1,2023.1.2,60.0434714548476,,Hit,1,,
4.0,53.57,veridical,fps_60/1159777.bmp_pp56_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.67,,0.0,5.0,5.0,5.0,,,,,91.7932551000267,94.9228316000663,94.9228316000663,97.9767088000663,97.9767088000663,100.985293100006,100.985293100006,['1'],[1.0173326999647543],,,sub_1,4.0,2023-08-18_12h12.14.690,run_1,2023.1.2,60.0434714548476,,Hit,1,,
